row_index,timestamp,model_type,model_name,original_symptoms,original_diagnosis,original_diagnosis_label,forward_prompt,forward_response,predicted_diagnosis,forward_accuracy,backward_prompt,backward_response,predicted_symptoms,symptom_overlap_count,symptom_overlap_ratio,symptom_precision,symptom_recall,symptom_f1,matched_symptoms,causal_consistency_score,reverse_consistent,consistency_category
118,2025-12-16T16:05:46.035048,gemma,google/gemma-2b-it,"[""stomach pain keeps night"", "" tired using bathroom don't want eat"", "" worry time"", """"]",peptic ulcer disease,736,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: stomach pain keeps night, tired using bathroom don't want eat, worry time

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is gastroparesis.,most likely medical diagnosis for these symptoms is gastroparesis,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is gastroparesis?

List the symptoms as a comma-separated list.","Gastroparesis is a condition that affects the stomach and intestines, causing delays in emptying the stomach and intestines.

**Common symptoms of gastroparesis include:**

- Abdominal pain
- Bloating
- Feeling full after eating a small amount of food
- Nausea
- Vomiting
- Diarrhea
- Constipation
- Weight loss
- Fatigue

Gastroparesis is a medical condition that can be diagnosed based on a patient's symptoms and medical history.","[""Abdominal pain"", ""Bloating"", ""Feeling full after eating a small amount of food"", ""Nausea"", ""Vomiting"", ""Diarrhea"", ""Constipation"", ""Weight loss"", ""Fatigue""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
120,2025-12-16T16:05:49.446756,gemma,google/gemma-2b-it,"[""rash skin itchy uncomfortable"", "" red flaky"", "" spreading parts body"", "" including chest abdomen"", "" am facing skin peeling"", """"]",psoriasis,822,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: rash skin itchy uncomfortable, red flaky, spreading parts body, including chest abdomen, am facing skin peeling

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is skin cancer.,most likely medical diagnosis for this patient is skin cancer,0.0,"What are the common symptoms of most likely medical diagnosis for this patient is skin cancer?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for this patient is skin cancer:

- Redness
- Sores
- Blisters
- Thickened skin
- Changes in the shape or size of the skin
- Pain
- Swelling
- Fever
- Weight loss","[""Redness"", ""Sores"", ""Blisters"", ""Thickened skin"", ""Changes in the shape or size of the skin"", ""Pain"", ""Swelling"", ""Fever"", ""Weight loss""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
122,2025-12-16T16:05:53.573761,gemma,google/gemma-2b-it,"[""headache"", ""chest pain"", ""dizziness"", ""loss of balance"", ""lack of concentration""]",hypertension,501,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: headache, chest pain, dizziness, loss of balance, lack of concentration

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is a stroke.,most likely medical diagnosis for these symptoms is a stroke,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is a stroke?

List the symptoms as a comma-separated list.","**Disclaimer:** I am not a medical professional and cannot provide medical advice. If you have any concerns about your health, please consult a healthcare professional.

Sure, here are the common symptoms of most likely medical diagnosis for these symptoms is a stroke:

- Sudden weakness or numbness on one side of the body
- Sudden trouble speaking or understanding speech
- Sudden trouble seeing in one or both eyes
- Sudden trouble walking or dizziness
- Sudden headache with no known cause","[""Sudden weakness or numbness on one side of the body"", ""Sudden trouble speaking or understanding speech"", ""Sudden trouble seeing in one or both eyes"", ""Sudden trouble walking or dizziness"", ""Sudden headache with no known cause""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
123,2025-12-16T16:05:55.981910,gemma,google/gemma-2b-it,"[""developing sores face nose area days now"", "" am sure causing this"", "" sores face swollen tender touch"", "" burning sensation redness skin"", "" am feeling little bit feverish headache"", """"]",impetigo,515,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: developing sores face nose area days now, am sure causing this, sores face swollen tender touch, burning sensation redness skin, am feeling little bit feverish headache

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is **Infectious mononucleosis**.,Infectious mononucleosis,0.0,"What are the common symptoms of Infectious mononucleosis?

List the symptoms as a comma-separated list.","Infectious mononucleosis is a viral infection that causes a variety of symptoms, including fever, sore throat, swollen lymph nodes, and fatigue.

**Common symptoms of Infectious mononucleosis include:**

- Fever
- Sore throat
- Swollen lymph nodes
- Fatigue","[""Fever"", ""Sore throat"", ""Swollen lymph nodes"", ""Fatigue""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
124,2025-12-16T16:05:58.477846,gemma,google/gemma-2b-it,"[""vomiting"", ""fatigue"", ""yellowish skin"", ""dark urine"", ""nausea"", ""loss of appetite"", ""abdominal pain"", ""yellowing of eyes""]",hepatitis d,467,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is liver failure.,most likely medical diagnosis for these symptoms is liver failure,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is liver failure?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for these symptoms is liver failure:

- Fatigue
- Weakness
- Loss of appetite
- Nausea and vomiting
- Abdominal pain
- Dark urine
- Light-colored stools
- Loss of consciousness
- Confusion
- Seizures","[""Fatigue"", ""Weakness"", ""Loss of appetite"", ""Nausea and vomiting"", ""Abdominal pain"", ""Dark urine"", ""Light-colored stools"", ""Loss of consciousness"", ""Confusion"", ""Seizures""]",4,0.5,0.4,0.5,0.4444444444444445,"[""fatigue"", ""dark urine"", ""loss of appetite"", ""abdominal pain""]",0.4444444444444445,True,Still causally consistent
125,2025-12-16T16:06:02.827803,gemma,google/gemma-2b-it,"[""rash body"", "" it's itchy feel sick"", """"]",chicken pox,193,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: rash body, it's itchy feel sick

Provide only the diagnosis name.",The most likely medical diagnosis for a patient with these symptoms is **Lyme disease**.,Lyme disease,0.0,"What are the common symptoms of Lyme disease?

List the symptoms as a comma-separated list.","Lyme disease is a vector-borne illness caused by the bite of an infected tick. Symptoms of Lyme disease can include:

- Flu-like symptoms, such as fever, chills, and body aches
- Headache
- Fatigue
- Joint pain
- Muscle aches
- Swollen lymph nodes
- Red or swollen eyes
- Rash
- Arthritis

Disclaimer: The information provided is intended for general knowledge and informational purposes only, and does not constitute medical advice. It is essential to consult with a qualified healthcare professional for any health concerns or before making any decisions related to your health or treatment.","[""Flu-like symptoms"", ""Headache"", ""Fatigue"", ""Joint pain"", ""Muscle aches"", ""Swollen lymph nodes"", ""Red or swollen eyes"", ""Rash"", ""Arthritis""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
126,2025-12-16T16:06:07.378340,gemma,google/gemma-2b-it,"[""common symptoms bph include: bph  frequent urgent need pee"", "" called urination"", "" peeing night"", "" trouble starting pee"", "" weak urine stream"", "" stream stops starts"", "" dribbling end urination"", "" being able fully empty bladder"", ""  common symptoms include:  urinary tract infection"", "" being able pee"", "" blood urine"", ""  symptoms bph tend slowly worse"", "" stay improve time"", "" bph size prostate doesn't determine symptoms are"", "" people slightly enlarged prostates can major symptoms"", "" who enlarged prostates can minor problems"", "" people enlarged prostates don't symptoms all"", "" possible causes urinary symptoms health problems can lead symptoms like caused enlarged prostate"", "" include:  urinary tract infection"", "" inflamed prostate"", "" narrowing urethra"", "" tube carries urine body"", "" scarring bladder neck due past surgery"", "" bladder kidney stones"", "" problems nerves control bladder"", "" cancer prostate bladder"", ""  medicines may lead symptoms like caused bph"", "" include:  bph  powerful pain-relieving medicines called opioids"", "" cold allergy medicines"", "" older medicines depression called tricyclic antidepressants"", "" ""]",benign prostatic hyperplasia,108,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: common symptoms bph include: bph  frequent urgent need pee, called urination, peeing night, trouble starting pee, weak urine stream, stream stops starts, dribbling end urination, being able fully empty bladder, common symptoms include:  urinary tract infection, being able pee, blood urine, symptoms bph tend slowly worse, stay improve time, bph size prostate doesn't determine symptoms are, people slightly enlarged prostates can major symptoms, who enlarged prostates can minor problems, people enlarged prostates don't symptoms all, possible causes urinary symptoms health problems can lead symptoms like caused enlarged prostate, include:  urinary tract infection, inflamed prostate, narrowing urethra, tube carries urine body, scarring bladder neck due past surgery, bladder kidney stones, problems nerves control bladder, cancer prostate bladder, medicines may lead symptoms like caused bph, include:  bph  powerful pain-relieving medicines called opioids, cold allergy medicines, older medicines depression called tricyclic antidepressants

Provide only the diagnosis name.",The most likely medical diagnosis for a patient with these symptoms is urinary tract infection.,most likely medical diagnosis for a patient with these symptoms is urinary tract infection,0.0,"What are the common symptoms of most likely medical diagnosis for a patient with these symptoms is urinary tract infection?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of a urinary tract infection:

- Frequent urination
- Increased frequency of urination
- Painful or burning urination
- Blood in urine
- Cloudy urine
- Fever
- Chills
- Fatigue
- Abdominal pain
- Nausea and vomiting
- Loss of appetite","[""Frequent urination"", ""Increased frequency of urination"", ""Painful or burning urination"", ""Blood in urine"", ""Cloudy urine"", ""Fever"", ""Chills"", ""Fatigue"", ""Abdominal pain"", ""Nausea and vomiting"", ""Loss of appetite""]",1,0.03333333333333333,0.09090909090909091,0.03333333333333333,0.04878048780487805,"[""blood urine""]",0.04878048780487805,False,Unstable reasoning
127,2025-12-16T16:06:11.028899,gemma,google/gemma-2b-it,"[""itching"", ""vomiting"", ""fatigue"", ""weight loss"", ""high fever"", ""yellowish skin"", ""dark urine"", ""abdominal pain""]",jaundice,541,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: itching, vomiting, fatigue, weight loss, high fever, yellowish skin, dark urine, abdominal pain

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is sepsis.,most likely medical diagnosis for these symptoms is sepsis,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is sepsis?

List the symptoms as a comma-separated list.","**Disclaimer:** I am not a medical professional and cannot provide medical advice. If you have any medical concerns, please consult a healthcare professional.

**Common symptoms of most likely medical diagnosis for these symptoms are:**

- Fever
- Chills
- Sweating
- Rapid heart rate
- Increased heart rate
- Anxiety
- Irritability
- Muscle aches
- Headache
- Nausea and vomiting
- Diarrhea
- Weight loss","[""Fever"", ""Chills"", ""Sweating"", ""Rapid heart rate"", ""Increased heart rate"", ""Anxiety"", ""Irritability"", ""Muscle aches"", ""Headache"", ""Nausea and vomiting"", ""Diarrhea"", ""Weight loss""]",1,0.125,0.08333333333333333,0.125,0.1,"[""weight loss""]",0.1,False,Unstable reasoning
128,2025-12-16T16:06:16.372209,gemma,google/gemma-2b-it,"[""dupuytren contracture worse slowly"", "" years"", "" condition begins firm lump palm hand"", "" lump little tender"", "" isn't painful"", "" time"", "" lump can extend hard cord skin finger"", "" cord tightens pulls finger palm"", "" severely"", "" dupuytren contracture commonly affects fingers farthest thumb"", "" condition occurs hands"", """"]",dupuytrens contracture,316,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: dupuytren contracture worse slowly, years, condition begins firm lump palm hand, lump little tender, isn't painful, time, lump can extend hard cord skin finger, cord tightens pulls finger palm, severely, dupuytren contracture commonly affects fingers farthest thumb, condition occurs hands

Provide only the diagnosis name.",Duchenne muscular dystrophy,Duchenne muscular dystrophy,0.0,"What are the common symptoms of Duchenne muscular dystrophy?

List the symptoms as a comma-separated list.","Duchenne muscular dystrophy is an inherited genetic disorder that affects the muscles throughout the body. It is caused by mutations in the DMD gene, which is responsible for producing a protein called dystrophin. Dystrophin is essential for the proper functioning of muscle cells.

The common symptoms of Duchenne muscular dystrophy include:

- Weakness in the legs and arms
- Difficulty walking
- Muscle stiffness
- Difficulty breathing
- Speech problems
- Intellectual disability
- Seizures
- Vision problems
- Hearing loss

Duchenne muscular dystrophy is a fatal disease, but there are treatments available that can help to slow the progression of the disease and improve the quality of life for people with Duchenne muscular dystrophy.","[""Weakness in the legs and arms"", ""Difficulty walking"", ""Muscle stiffness"", ""Difficulty breathing"", ""Speech problems"", ""Intellectual disability"", ""Seizures"", ""Vision problems"", ""Hearing loss""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
130,2025-12-16T16:06:21.035953,gemma,google/gemma-2b-it,"[""fatigue"", ""mood swings"", ""weight loss"", ""restlessness"", ""sweating"", ""diarrhoea"", ""fast heart rate"", ""excessive hunger"", ""muscle weakness"", ""irritability"", ""abnormal menstruation""]",hyperthyroidism,502,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: fatigue, mood swings, weight loss, restlessness, sweating, diarrhoea, fast heart rate, excessive hunger, muscle weakness, irritability, abnormal menstruation

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is **polycystic ovary syndrome (PCOS)**.,polycystic ovary syndrome,0.0,"What are the common symptoms of polycystic ovary syndrome?

List the symptoms as a comma-separated list.","Common symptoms of polycystic ovary syndrome include:

- Irregular menstrual cycles
- Excess facial and body hair
- Acne
- Weight gain
- Infertility
- High blood pressure
- High cholesterol
- Diabetes
- Sleep apnea
- Thyroid problems

Please note that this is not an exhaustive list and that other symptoms may also occur.","[""Irregular menstrual cycles"", ""Excess facial and body hair"", ""Acne"", ""Weight gain"", ""Infertility"", ""High blood pressure"", ""High cholesterol"", ""Diabetes"", ""Sleep apnea"", ""Thyroid problems""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
131,2025-12-16T16:06:23.976098,gemma,google/gemma-2b-it,"[""i've feeling sick lately"", "" i've sneezing nose running"", "" throat scratchy i've feeling tired"", """"]",common cold,234,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: i've feeling sick lately, i've sneezing nose running, throat scratchy i've feeling tired

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is influenza.,most likely medical diagnosis for these symptoms is influenza,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is influenza?

List the symptoms as a comma-separated list.","**Disclaimer:** I am not a medical professional and cannot provide medical advice. If you have any concerns about your health, please consult a healthcare professional.

**Common symptoms of most likely medical diagnosis for these symptoms are influenza include:**

- Fever
- Sore throat
- Cough
- Body aches
- Headache
- Muscle aches
- Fatigue
- Sneezing
- Nasal congestion","[""Fever"", ""Sore throat"", ""Cough"", ""Body aches"", ""Headache"", ""Muscle aches"", ""Fatigue"", ""Sneezing"", ""Nasal congestion""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
132,2025-12-16T16:06:26.260430,gemma,google/gemma-2b-it,"[""rash body itchy"", "" red bumpy"", "" darkened spots tiny"", "" nodular breakouts"", "" happening days worse"", """"]",fungal infection,394,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: rash body itchy, red bumpy, darkened spots tiny, nodular breakouts, happening days worse

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is psoriasis.,most likely medical diagnosis for the patient with these symptoms is psoriasis,0.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is psoriasis?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for the patient with these symptoms is psoriasis:

- Redness
- Itching
- Dryness
- Cracking
- Blisters
- Thickened skin
- Scaly skin","[""Redness"", ""Itching"", ""Dryness"", ""Cracking"", ""Blisters"", ""Thickened skin"", ""Scaly skin""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
133,2025-12-16T16:06:29.778836,gemma,google/gemma-2b-it,"[""chills"", ""vomiting"", ""fatigue"", ""high fever"", ""headache"", ""nausea"", ""constipation"", ""abdominal pain"", ""diarrhoea"", ""toxic look (typhos)"", ""belly pain""]",typhoid,1026,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: chills, vomiting, fatigue, high fever, headache, nausea, constipation, abdominal pain, diarrhoea, toxic look (typhos), belly pain

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is **COVID-19** (coronavirus disease 2019).,COVID,0.0,"What are the common symptoms of COVID?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of COVID:

- Fever
- Cough
- Shortness of breath
- Fatigue
- Muscle aches
- Headache
- Sore throat
- Loss of taste or smell
- Diarrhea
- Nausea and vomiting
- Loss of appetite
- Chills and sweats","[""Fever"", ""Cough"", ""Shortness of breath"", ""Fatigue"", ""Muscle aches"", ""Headache"", ""Sore throat"", ""Loss of taste or smell"", ""Diarrhea"", ""Nausea and vomiting"", ""Loss of appetite"", ""Chills and sweats""]",2,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.17391304347826086,"[""fatigue"", ""headache""]",0.17391304347826086,False,Unstable reasoning
134,2025-12-16T16:06:32.862262,gemma,google/gemma-2b-it,"[""vomiting"", ""headache"", ""weakness of one body side"", ""altered sensorium""]",paralysis (brain hemorrhage),718,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, headache, weakness of one body side, altered sensorium

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is **meningitis**.,meningitis,0.0,"What are the common symptoms of meningitis?

List the symptoms as a comma-separated list.","Meningitis is a serious infection of the meninges, which are membranes that surround the brain and spinal cord. Symptoms of meningitis can include:

- Fever
- Headache
- Stiff neck
- Nausea and vomiting
- Seizures
- Confusion
- Irritability
- Weakness
- Loss of consciousness

It is important to seek medical attention immediately if you think you may have meningitis.","[""Fever"", ""Headache"", ""Stiff neck"", ""Nausea and vomiting"", ""Seizures"", ""Confusion"", ""Irritability"", ""Weakness"", ""Loss of consciousness""]",1,0.25,0.1111111111111111,0.25,0.15384615384615383,"[""headache""]",0.15384615384615383,False,Unstable reasoning
135,2025-12-16T16:06:36.866367,gemma,google/gemma-2b-it,"[""vomiting"", ""headache"", ""weakness of one body side"", ""altered sensorium""]",paralysis (brain hemorrhage),718,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, headache, weakness of one body side, altered sensorium

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is **meningitis**.,meningitis,0.0,"What are the common symptoms of meningitis?

List the symptoms as a comma-separated list.","Meningitis is a serious infection of the meninges, which are membranes that surround the brain and spinal cord. Symptoms of meningitis can include:

- Fever
- Headache
- Stiff neck
- Nausea
- Vomiting
- Seizures
- Confusion
- Irritability
- Weakness
- Loss of consciousness

Disclaimer: The information provided is intended for general knowledge and informational purposes only, and does not constitute medical advice. It is essential to consult with a qualified healthcare professional for any health concerns or before making any decisions related to your health or treatment.","[""Fever"", ""Headache"", ""Stiff neck"", ""Nausea"", ""Vomiting"", ""Seizures"", ""Confusion"", ""Irritability"", ""Weakness"", ""Loss of consciousness""]",2,0.5,0.2,0.5,0.28571428571428575,"[""vomiting"", ""headache""]",0.28571428571428575,False,Unstable reasoning
137,2025-12-16T16:06:41.799459,gemma,google/gemma-2b-it,"[""stomach pain"", ""acidity"", ""ulcers on tongue"", ""cough"", ""chest pain""]",gerd,412,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: stomach pain, acidity, ulcers on tongue, cough, chest pain

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is gastroesophageal reflux disease (GERD).,most likely medical diagnosis for these symptoms is gastroesophageal reflux disease,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is gastroesophageal reflux disease?

List the symptoms as a comma-separated list.","Gastroesophageal reflux disease (GERD) is a condition in which stomach acid and digestive juices flow back into the esophagus. Symptoms of GERD include:

- Heartburn
- Acid reflux
- Nausea
- Vomiting
- Bloating
- Abdominal pain
- Difficulty swallowing
- Weight loss

GERD is a common condition, affecting up to 20% of the population. It is more common in men than women and is most common in people between the ages of 30 and 50.","[""Heartburn"", ""Acid reflux"", ""Nausea"", ""Vomiting"", ""Bloating"", ""Abdominal pain"", ""Difficulty swallowing"", ""Weight loss""]",1,0.2,0.125,0.2,0.15384615384615385,"[""stomach pain""]",0.15384615384615385,False,Unstable reasoning
